Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,kWh del-rec,kVARh del-rec,Vln a,Vll ab,Vll bc,Vll ca,kW tot,kVAR tot,PF sign tot,Freq,Vll avg,I avg
01-01-2023 10:30:00000,1146.780396,0.000000,0.000000,124.021500,8928187.000000,2019069.250000,13506.796,23393.371,23476.635,23437.611,4608.668457,-449.611938,99.527496,49.970264,23435.873,114.591301
01-01-2023 10:45:00000,1127.056641,0.000000,0.000000,136.767502,8929314.000000,2018932.500000,13500.981,23381.459,23468.561,23430.117,4405.995117,-553.594971,99.219879,49.983589,23426.711,110.066711
01-01-2023 11:00:00000,1099.960693,0.000000,0.000000,134.827271,8930414.000000,2018797.625000,13486.804,23357.463,23444.906250,23405.666,4418.221191,-466.964539,99.446114,49.946159,23402.678,110.233505
01-01-2023 11:15:00000,1101.668579,0.000000,0.000000,105.602142,8931515.000000,2018692.000000,13508.362,23394.096,23480.340,23443.105,4388.460449,-428.661987,99.526321,49.986404,23439.180,109.233360
01-01-2023 11:30:00000,1100.201294,0.000000,0.000000,121.847687,8932616.000000,2018570.125000,13501.337,23387.289,23482.434,23432.625000,4386.952637,-717.932617,98.687218,50.069485,23434.115,110.081726
01-01-2023 11:45:00000,1099.565308,0.000000,0.000000,182.747269,8933715.000000,2018387.500000,13510.133,23404.328,23501.283,23448.262,4398.734863,-680.729431,98.823624,50.092480,23451.291,110.127304
01-01-2023 12:00:00000,1097.290405,0.000000,0.000000,172.731232,8934812.000000,2018214.750000,13490.130,23366.869,23464.088,23414.943,4383.216797,-582.071838,99.129761,50.079819,23415.299,109.565109
01-01-2023 12:15:00000,1097.532227,0.000000,0.000000,126.551086,8935910.000000,2018088.125000,13487.131,23361.250000,23458.164,23410.176,4371.757324,-448.767731,99.477257,50.092854,23409.863,108.935722
01-01-2023 12:30:00000,1090.935425,0.000000,0.000000,95.661629,8937001.000000,2017992.500000,13501.104,23386.107,23484.363,23434.268,4282.761719,-359.968811,99.648636,50.084728,23434.912,106.436409
01-01-2023 12:45:00000,1077.256470,0.000000,0.000000,73.434700,8938078.000000,2017919.000000,13511.979,23405.684,23502.240,23452.246,4330.584473,-320.313446,99.727570,50.111168,23453.389,107.446213
01-01-2023 13:00:00000,1076.514893,0.000000,0.000000,118.977821,8939155.000000,2017800.125000,13503.933,23391.045,23489.514,23439.812500,4319.750488,-601.051331,99.045830,50.107048,23440.123,107.979332
01-01-2023 13:15:00000,1076.692993,0.000000,0.000000,151.163864,8940231.000000,2017648.875000,13502.729,23388.389,23483.717,23436.289,4265.566406,-553.681213,99.168060,50.109081,23436.131,106.516762
01-01-2023 13:30:00000,1074.383423,0.000000,0.000000,147.994476,8941306.000000,2017500.875000,13500.818,23385.736,23482.191,23433.512,4300.510254,-546.874756,99.201126,50.071899,23433.814,107.345932
01-01-2023 13:45:00000,1074.680298,0.000000,0.000000,145.301361,8942380.000000,2017355.625000,13507.493,23397.486,23496.629,23446.232,4323.124512,-541.211304,99.225464,50.094524,23446.783,107.828773
01-01-2023 14:00:00000,1070.428589,0.000000,0.000000,141.610321,8943451.000000,2017214.000000,13489.323,23364.379,23463.096,23415.139,4274.122070,-527.049500,99.248276,50.075821,23414.203,106.731506
01-01-2023 14:15:00000,1092.808350,0.000000,0.000000,118.860092,8944544.000000,2017095.125000,13483.896,23354.937500,23453.760,23405.660,4388.108398,-392.856201,99.601631,50.024170,23404.787,109.223846
01-01-2023 14:30:00000,1093.937378,0.000000,0.000000,103.637535,8945638.000000,2016991.500000,13507.368,23395.623,23495.227,23446.824,4392.512207,-422.545288,99.540497,50.011631,23445.891,109.185265
01-01-2023 14:45:00000,1093.068359,0.000000,0.000000,121.399017,8946731.000000,2016870.125000,13491.049,23367.791,23465.031250,23417.383,4357.294434,-516.475281,99.304832,50.064472,23416.734,108.721573
01-01-2023 15:00:00000,1088.503906,0.000000,0.000000,115.255943,8947819.000000,2016754.875000,13502.259,23385.354,23486.260,23438.968750,4329.744629,-484.680176,99.379280,50.077576,23436.861,107.871605
01-01-2023 15:15:00000,1086.697754,0.000000,0.000000,116.607086,8948906.000000,2016638.250000,13499.194,23381.320,23480.996,23433.031250,4375.203613,-451.282440,99.472260,50.066467,23431.783,108.932129
01-01-2023 15:30:00000,1084.035400,0.000000,0.000000,114.353767,8949990.000000,2016523.875000,13503.192,23387.066,23481.623,23437.926,4363.187988,-477.535309,99.406403,50.061291,23435.539,108.672890
01-01-2023 15:45:00000,1086.348389,0.000000,0.000000,92.145859,8951076.000000,2016431.750000,13505.012,23387.678,23472.479,23437.309,4395.953613,-300.772736,99.766754,50.106792,23432.488,109.088150
01-01-2023 16:00:00000,1083.919312,0.000000,0.000000,77.867188,8952160.000000,2016353.875000,13490.905,23363.107,23445.645,23411.779,4285.974609,-298.665741,99.758087,50.092365,23406.843750,106.539482
01-01-2023 16:15:00000,1062.354004,0.000000,0.000000,71.087929,8953223.000000,2016282.750000,13498.401,23374.850,23456.180,23424.814,4254.412598,-254.222183,99.821945,50.136543,23418.615,105.610313
01-01-2023 16:30:00000,1061.002075,0.000000,0.000000,70.819939,8954284.000000,2016212.000000,13511.017,23395.965,23479.354,23448.041,4234.464355,-342.085602,99.675270,50.074741,23441.119,105.210892
01-01-2023 16:45:00000,1061.141235,0.000000,0.000000,90.368874,8955345.000000,2016121.625000,13513.454,23401.994,23490.314,23453.756,4207.312988,-456.242767,99.417168,50.141895,23448.687500,104.772530
01-01-2023 17:00:00000,1060.015869,0.000000,0.000000,151.750671,8956405.000000,2015969.875000,13501.088,23383.396,23475.754,23433.057,4238.401367,-644.180786,98.864632,50.097042,23430.734,106.201256
01-01-2023 17:15:00000,1061.220215,0.000000,0.000000,130.213638,8957466.000000,2015839.625000,13508.595,23395.468750,23481.605,23443.299,4256.475586,-465.272552,99.407875,50.009460,23440.125000,106.047966
01-01-2023 17:30:00000,1065.556396,0.000000,0.000000,98.366280,8958532.000000,2015741.250000,13504.076,23384.254,23466.705,23435.129,4243.902344,-378.672241,99.604286,49.989796,23428.695,105.591682
01-01-2023 17:45:00000,1113.756104,0.000000,0.000000,137.819870,8959645.000000,2015603.500000,13499.976,23380.238,23469.217,23430.186,4489.457520,-700.364319,98.804939,49.999603,23426.547,112.509583
01-01-2023 18:00:00000,1091.361328,0.000000,0.000000,183.961777,8960737.000000,2015419.500000,13499.536,23378.566,23467.238,23429.352,4406.183105,-873.486877,98.091103,50.081665,23425.053,111.273491
01-01-2023 18:15:00000,1092.993408,0.000000,0.000000,181.670349,8961830.000000,2015237.875000,13504.803,23388.223,23474.221,23436.891,4390.671387,-832.625793,98.249008,50.083466,23433.111,110.677391
01-01-2023 18:30:00000,1093.238892,0.000000,0.000000,181.783035,8962923.000000,2015056.000000,13494.806,23369.680,23451.887,23418.164,4385.028809,-658.596313,98.890846,49.998508,23413.244,109.919449
01-01-2023 18:45:00000,1093.333984,0.000000,0.000000,142.677460,8964016.000000,2014913.375000,13501.428,23377.787,23459.523,23430.850,4381.991699,-523.895142,99.292885,50.051929,23422.721,109.369522
01-01-2023 19:00:00000,1092.010986,0.000000,0.000000,150.036102,8965108.000000,2014763.375000,13502.183,23377.896,23459.340,23430.479,4391.562012,-534.054932,99.268661,50.097599,23422.570,109.620148
01-01-2023 19:15:00000,1093.592041,0.000000,0.000000,131.782761,8966202.000000,2014631.500000,13503.516,23381.133,23460.592,23433.420,4353.044434,-424.433044,99.528023,50.096523,23425.049,108.370499
01-01-2023 19:30:00000,1080.915894,0.000000,0.000000,98.161400,8967283.000000,2014533.375000,13473.467,23330.187500,23408.111,23380.262,4285.812500,-306.316254,99.745560,49.908646,23372.854,106.719116
01-01-2023 19:45:00000,1073.345459,0.000000,0.000000,86.710281,8968356.000000,2014446.625000,13509.944,23390.545,23467.588,23444.180,4272.183594,-413.091583,99.535774,49.997009,23434.104,106.350113
01-01-2023 20:00:00000,1073.699585,0.000000,0.000000,95.126656,8969430.000000,2014351.500000,13505.875000,23379.873,23460.721,23440.604,4277.561523,-396.985809,99.572105,50.098663,23427.064,106.476685
01-01-2023 20:15:00000,1074.826660,0.000000,0.000000,82.845070,8970505.000000,2014268.750000,13498.527,23368.529,23448.689,23427.217,4314.234863,-337.914520,99.694656,50.038486,23414.811,107.325600
01-01-2023 20:30:00000,1284.679199,0.000000,0.000000,97.710175,8971789.000000,2014171.000000,13503.680,23381.562500,23452.641,23428.992,6142.389648,-456.394287,99.725098,50.134533,23421.064,152.329651
01-01-2023 20:45:00000,1283.544922,0.000000,40.997837,142.179413,8973032.000000,2014028.875000,13432.161,23242.793,23330.973,23322.262,183.617615,-779.284363,22.934298,50.189781,23298.676,21.166893
01-01-2023 21:00:00000,1522.923584,20.887287,0.000000,25.216047,8974555.000000,2014024.500000,13503.631,23382.070,23460.242,23431.166,9572.256836,-141.467804,99.989082,50.183479,23424.492,236.472183
01-01-2023 21:15:00000,2457.637207,103.965233,0.000000,9.866213,8977012.000000,2014118.625000,13498.988,23383.184,23438.250000,23406.477,10104.114,806.529602,-99.682938,50.048248,23409.303,250.500839
01-01-2023 21:30:00000,2321.213379,237.507126,0.000000,0.000000,8979334.000000,2014356.125000,13537.681,23449.977,23503.350,23472.730,9786.555664,1043.698120,-99.436134,49.923363,23475.352,242.579041
01-01-2023 21:45:00000,2499.263916,127.344528,0.000000,0.000000,8981833.000000,2014483.375000,13501.848,23390.218750,23448.781250,23412.025,10013.888,168.409760,-99.985863,49.985275,23417.008,247.371277
01-01-2023 22:00:00000,2491.863281,42.598763,0.000000,0.000000,8984325.000000,2014526.000000,13507.477,23401.572,23460.593750,23421.705,10002.333,230.410797,-99.973480,50.015724,23427.957,247.031387
01-01-2023 22:15:00000,2488.954346,46.833744,0.000000,0.000000,8986814.000000,2014572.875000,13493.574,23375.533,23432.252,23397.225,9966.922852,169.045135,-99.985619,50.113308,23401.670,246.385315
01-01-2023 22:30:00000,2491.843262,40.080917,0.000000,0.000000,8989306.000000,2014613.000000,13514.962,23413.139,23467.973,23432.932,9998.105469,172.282898,-99.985153,50.076206,23438.014,246.758942
01-01-2023 22:45:00000,2493.001709,41.556164,0.000000,0.000000,8991799.000000,2014654.500000,13509.259,23404.396,23456.863,23421.434,10020.596680,199.001358,-99.980286,50.045475,23427.564,247.408279
01-01-2023 23:00:00000,2497.441162,48.914314,0.000000,0.000000,8994296.000000,2014703.375000,13512.122070,23410.039,23459.939,23424.744,9985.963867,153.511841,-99.988190,50.046192,23431.574,246.518158
01-01-2023 23:15:00000,2485.372314,12.204982,0.000000,19.757381,8996781.000000,2014695.875000,13497.512,23386.055,23441.143,23401.588,9905.408203,-134.726212,99.990753,49.983715,23409.596,244.736816
01-01-2023 23:30:00000,2485.403564,0.000000,0.000000,32.611870,8999267.000000,2014663.250000,13513.971,23414.744,23468.951,23429.229,9916.060547,-167.260559,99.985779,49.956177,23437.643,244.707520
01-01-2023 23:45:00000,2479.975098,0.000000,0.000000,58.981709,9001747.000000,2014604.250000,13511.447,23411.703,23464.131,23423.342,9912.009766,-322.643463,99.947067,49.971928,23433.059,244.737228
02-01-2023 0:00:00000,2478.572510,0.000000,0.000000,111.349907,9004225.000000,2014492.875000,13507.040,23406.539,23454.500000,23412.432,9883.943359,-495.392670,99.874634,50.055801,23424.490,244.287186
02-01-2023 0:15:00000,2478.553223,0.000000,0.000000,125.955635,9006704.000000,2014367.000000,13495.737,23389.223,23434.455,23390.051,9891.441406,-277.727966,99.960609,49.974625,23404.576,244.486481
02-01-2023 0:30:00000,2480.385986,0.004605,0.000000,34.436325,9009184.000000,2014332.500000,13479.554,23362.789,23403.236,23358.990,9918.141602,16.579594,-99.999863,49.915104,23375.006,245.401016
02-01-2023 0:45:00000,2480.155518,36.798882,0.000000,0.121227,9011664.000000,2014369.250000,13503.498,23404.762,23445.523,23399.941,9955.573242,147.908783,-99.988968,49.948605,23416.742,245.938766
02-01-2023 1:00:00000,2480.859131,27.979738,0.000000,0.000000,9014145.000000,2014397.250000,13503.092,23403.342,23441.562500,23398.279,9947.252930,113.906517,-99.993446,50.022636,23414.393,245.713089
02-01-2023 1:15:00000,2484.059326,47.379711,0.000000,0.000000,9016629.000000,2014444.625000,13510.949,23419.807,23458.250000,23410.879,9953.548828,97.173965,-99.995232,49.981518,23429.645,245.709290
02-01-2023 1:30:00000,2380.854004,14.343413,0.000000,1.545828,9019010.000000,2014457.375000,13510.269,23418.766,23457.201,23410.031250,9035.120117,37.978848,-99.999115,49.999634,23428.666,223.080200
02-01-2023 1:45:00000,2269.495117,4.145359,0.000000,15.143071,9021280.000000,2014446.375000,13501.354,23405.346,23444.090,23393.490,9723.494141,-118.563293,99.992569,50.005955,23414.309,240.188171
02-01-2023 2:00:00000,2462.006836,38.260628,0.000000,18.953295,9023742.000000,2014465.625000,13498.532,23399.293,23436.357,23387.922,10008.458,480.978668,-99.884727,49.986794,23407.857,247.584686
02-01-2023 2:15:00000,2507.594482,64.664879,0.000000,23.948671,9026249.000000,2014506.375000,13510.251,23402.840,23457.293,23425.613,10072.468,-385.594482,99.926804,49.938255,23428.582,248.890656
02-01-2023 2:30:00000,2515.213867,0.000000,0.000000,118.426376,9028764.000000,2014388.000000,13501.742,23388.541,23443.914,23411.111,10035.907,-501.835815,99.875214,49.937283,23414.521,248.274506
02-01-2023 2:45:00000,2505.843750,0.000000,0.000000,134.655991,9031270.000000,2014253.375000,13507.237,23397.797,23451.248,23419.918,10031.999,-529.929565,99.860771,50.006462,23422.988,248.124710
02-01-2023 3:00:00000,2486.863281,0.000000,0.000000,140.710815,9033757.000000,2014112.625000,13509.146,23401.326,23454.775,23423.125000,9900.872070,-637.116455,99.793594,50.082741,23426.408,245.015915
02-01-2023 3:15:00000,2475.348877,0.000000,0.000000,174.372116,9036233.000000,2013938.250000,13507.670,23399.432,23454.475,23421.174,9846.852539,-740.576477,99.718369,50.072720,23425.027,243.873688
02-01-2023 3:30:00000,2461.947510,0.000000,0.000000,182.867996,9038694.000000,2013755.375000,13506.607,23398.650,23453.148,23418.199,9706.720703,-745.829834,99.706108,50.096912,23423.334,240.472473
02-01-2023 3:45:00000,2469.901855,0.000000,0.000000,222.190689,9041164.000000,2013533.125000,13510.369,23405.129,23457.674,23423.650,9928.439453,-906.347290,99.585915,50.018696,23428.818,246.171371
02-01-2023 4:00:00000,2466.782959,0.000000,0.000000,207.635254,9043631.000000,2013325.500000,13502.825,23392.369,23447.109,23411.318,9916.555664,-701.623535,99.750641,50.022354,23416.932,245.580276
02-01-2023 4:15:00000,2458.664307,0.000000,0.000000,157.931534,9046090.000000,2013167.625000,13505.802,23397.416,23449.830,23415.410,9844.188477,-600.240051,99.814629,49.967461,23420.885,243.604294
02-01-2023 4:30:00000,2458.752686,0.000000,0.000000,168.727081,9048549.000000,2012998.875000,13499.859,23387.980,23440.588,23404.926,9822.642578,-667.134277,99.770149,49.963192,23411.162,243.278900
02-01-2023 4:45:00000,2500.078613,0.000000,0.000000,164.114334,9051049.000000,2012834.750000,13502.179,23392.045,23445.402,23409.242,10108.724,-657.409851,99.789200,49.954212,23415.562500,250.203415
02-01-2023 5:00:00000,2520.123291,0.000000,0.000000,182.238693,9053569.000000,2012652.500000,13501.919,23391.811,23443.838,23408.480,10001.502,-721.827576,99.740570,49.970959,23414.709,247.732178
02-01-2023 5:15:00000,2491.124756,0.000000,0.000000,169.376663,9056060.000000,2012483.125000,13508.970,23404.174,23455.314,23419.662,9955.833984,-631.210571,99.799622,49.946953,23426.383,246.343719
02-01-2023 5:30:00000,2478.712891,0.000000,0.000000,159.977753,9058539.000000,2012323.125000,13508.726,23404.598,23455.783,23418.955,9923.678711,-682.201599,99.764542,49.920471,23426.445,245.626511
02-01-2023 5:45:00000,2482.348145,0.000000,0.000000,181.681747,9061021.000000,2012141.500000,13503.017,23394.854,23448.666,23410.187500,9945.101563,-854.529724,99.632881,49.959721,23417.902,246.567368
02-01-2023 6:00:00000,2476.424805,0.000000,0.000000,174.770187,9063497.000000,2011966.750000,13503.035,23393.615,23446.764,23410.385,9867.435547,-486.110840,99.878876,50.025608,23416.922,244.050583
02-01-2023 6:15:00000,2476.372070,0.000000,0.000000,113.745850,9065974.000000,2011853.000000,13508.335,23401.752,23455.537,23420.486,9830.892578,-634.652954,99.792267,50.117050,23425.926,243.260971
02-01-2023 6:30:00000,2363.312988,0.000000,0.000000,145.668167,9068337.000000,2011707.250000,13496.602,23383.729,23434.324,23397.494,9974.486328,-545.323975,99.850883,50.110489,23405.182,246.858185
02-01-2023 6:45:00000,2499.442871,0.000000,0.000000,107.014793,9070837.000000,2011600.250000,13501.174,23392.814,23442.887,23404.352,10011.221,-321.479370,99.948479,49.884579,23413.352,247.473328
02-01-2023 7:00:00000,2502.370605,0.000000,0.000000,85.893433,9073339.000000,2011514.375000,13499.502,23391.723,23441.756,23400.635,9950.939453,-430.614075,99.906502,49.903229,23411.371,246.105515
02-01-2023 7:15:00000,2465.578369,0.000000,0.000000,102.037193,9075804.000000,2011412.375000,13509.812500,23409.072,23456.762,23417.211,9819.065430,-408.002319,99.913780,50.059669,23427.682,242.648956
02-01-2023 7:30:00000,2461.737305,0.000000,0.000000,130.985733,9078266.000000,2011281.375000,13513.434570,23415.367,23466.084,23425.648,9810.452148,-656.241394,99.777023,50.024513,23435.699,242.689651
02-01-2023 7:45:00000,2468.737061,0.000000,0.000000,240.132584,9080735.000000,2011041.250000,13489.711,23373.195,23429.336,23387.557,9914.002930,-1270.020874,99.189438,50.199177,23396.695,247.086700
02-01-2023 8:00:00000,1428.606567,0.000000,0.000000,279.102997,9082164.000000,2010762.125000,13508.859,23397.678,23460.691,23430.316,4480.140137,-1119.545410,97.016747,50.232368,23429.561,114.383492
02-01-2023 8:15:00000,1121.409424,0.000000,0.000000,280.699921,9083285.000000,2010481.500000,13492.083,23370.635,23434.801,23400.846,4517.045898,-991.308228,97.675514,49.936684,23402.093750,114.692757
02-01-2023 8:30:00000,1123.401123,0.000000,0.000000,208.480804,9084408.000000,2010273.000000,13508.720,23400.418,23464.955,23428.918,4544.750488,-862.580688,98.246101,49.891281,23431.430,114.573967
